"id","title","overview","backdrop_path","popularity","poster_path","runtime","release_date","vote_average","vote_count","createdAt","updatedAt"
643614,"Disney Parks Christmas Day Parade","The 29th annual telecast takes guests on a coast-to-coast holiday celebration at the Disneyland Resort in California and the Walt Disney World Resort in Florida.",,0.67,"/ntNcq4KR41b2yp090iHWyGVQYMo.jpg","120","2012-12-25",10,2,"2023-06-21 15:10:04.418-04","2023-06-21 15:10:04.418-04"
81358,"Little Country Court","An overzealous usher caught between the fronts of two other litigants against ever-girlfriends. - Humor comedy Viennese provenance with a starring role for Hans Moser.",,0.665,"/mYuyr9mmQAVo06rm7zZRJyaN7EG.jpg","105","1938-11-10",6.5,1,"2023-06-21 14:56:47.114-04","2023-06-21 14:56:47.114-04"
79525,"Shay Jordan: All American Girl","SHAY: ALL AMERICAN GIRL is a heartwarming and sexy tribute to youth growing up in America. Scott presents Shay Jordan with a lovely birthday cake, only to have his c*ck dipped in the frosting and her sweet p*ssy. Gorgeous Addison Rose diddles herself while sucking on a bouquet of tantalizing lollipops. Karlie Montana and Shay share more than their hot dogs in a splendid girl/girl discovery scene. Ben English knocks Sammy Cruz off her rocking horse and she thoroughly enjoys the fall. Neveah enlists Shay in a game of patty-cake but Shay has something else in mind. Scott and Angeline Marie get all tied up in a licorice feeding frenzy while Shay bathes with some light up rubber duckies. In the finale, Shay shows her true American passion in a fantastic first-date scene with Marco and an everchanging Dodge Super Bee. Digital Playground`s All-American Girl series casts a vibrant, sexy light on America`s favorite pastimes and the sexy girls who enjoy them.",,0.665,"/s5JRmUY21Nx7UXl0sanfD4oYYgh.jpg","116","2007-04-05",7,1,"2023-06-21 15:03:30.747-04","2023-06-21 15:03:30.747-04"
44953,"Down for Life","Based on a New York Times article depicting a single dramatic day in the life of a Latina gang leader in South Central L.A.","/ah49Y2WTF3w3JeEDkU94mIXGcDM.jpg",0.665,"/tKMvi7dh8waMMt7EVqTRHyggCoR.jpg","93","2010-10-01",4.3,3,"2023-06-21 15:11:01.704-04","2023-06-21 15:11:01.704-04"
823115,"In the Heat of the Night: By Duty Bound","Gillepsie's term as County Sheriff is coming to an end, and his enemies have found a local businessman, Kerry Madigan, who has high political aspiration, to run against him. They even attempt to enlist Forbes' support and the support of the local press in painting an unfavorable picture of Gillepsie. Meanwhile, the police suspect Frank Cole, one of Madigan's employees, of murdering a pregnant woman. When they request a warrant to test Cole's blood for a DNA match of the dead woman's baby, the judge, who respects Madigan and his employees, is unwilling to approve it.","/zYSK7QFwGMj9DbwFWlQSkztoBMS.jpg",0.664,"/m3IKVl4zRTNGA4FbyMvA8tXDBXc.jpg","95","1995-02-17",0,0,"2023-06-21 14:51:33.83-04","2023-06-21 14:51:33.83-04"
62681,"Novogodniy Detektiv","В предновогодней московской суете Галина случайно встречает свою первую любовь, бывшего одноклассника Эдуарда. Вспомнив прошлое, они решают встретить Новый Год вместе. Но праздничная ночь принесет много сюрпризов, ведь старые знакомые не торопятся рассказывать друг другу о переменах, произошедших с ними за все эти годы… Эта новогодняя сказка вселяет в людей уверенность, что если не в Новогоднюю ночь, так в Новом Году они обязательно встретят свою половинку!",,0.664,"/dIlpL1t6sYx2kPCCmabqV4asiXn.jpg","95","2010-12-12",7,1,"2023-06-21 15:12:42.832-04","2023-06-21 15:12:42.832-04"
667500,"In Conversation With A Goddess","A bloody little short challenging today's views on body politics.",,0.637,,"4","2019-08-14",5,1,"2023-06-21 15:11:27.044-04","2023-06-21 15:11:27.044-04"
146102,"Nenhum de Nós - Acústico Ao Vivo",,,0.6,"/vCH1KvB0vpxD69biOdUeI2AN99g.jpg","0","1994-06-14",0,0,"2023-06-21 15:13:09.838-04","2023-06-21 15:13:09.838-04"
46639,"The Sheriff Behind Bars","A dramatic story from the setting of a youth de tention center. Youngster Jakub, out of delusory solidarity, gets convicted of theft and goes to prison in place ofthe ""sheriff"" of his gang. He naively hopes that the sheriff will appreciate his gesture and leaves the stolen goods in a safe hideaway to later divide them fairly among the gang members. This conviction gives Jakub the strength to endure the unbearable conditions in the center. But reality is often much harsher than naive ideals and hollow relations in the gang.",,0.661,"/aOoE6vexethra8CbXJbWKbcE8cW.jpg","94","1966-03-04",4.3,6,"2023-06-21 14:57:26.837-04","2023-06-21 14:57:26.837-04"
62412,"Samuel the Boy Prophet","In keeping with her vow, Hannah dedicates her child to God. From his days as a young boy serving Eli, the high priest, to guiding the ancient Israelites, Samuel the prophet stands as an inspiring example of how we, too, can delight in our relationship with God. This story brings to life several episodes from the life of Samuel and invites all to discover the joy of faithful service to God.","/oMLv4zTM3npblTRagXzsqacsAV4.jpg",0.659,"/rUXveN9aiDyAs9HsivAu7Dpqxeu.jpg","30","1993-06-01",5.2,2,"2023-06-21 14:44:42.879-04","2023-06-21 14:44:42.879-04"
93454,"The Last Rose","Two strangers meet. Their eyes lock, tension builds, passion erupts. The two embark on a silent journey overflowing with obsession, sex, lies, and secrets. Award winning director, David Stanley, reveals the separate lives of two people forever changed by a chance meeting. Their torrid affair brings them face to face with conflict and pain as they navigate through past and present events. Can they return to their lives or will they continue to share ""The Last Rose"" of lust...","/nIRAADRJoYEl3dQdPayRGCp9urH.jpg",0.656,"/sdpurUUYwyfBDVXRiyIL7eTcdXm.jpg","106","2008-05-07",0,0,"2023-06-21 15:06:25.047-04","2023-06-21 15:06:25.047-04"
1138734,"Squall","A newly recovering addict's daylong journey to reconnect with his younger brother leads them both into an unexpected storm.","/8LPUU76J4jXCobAbH1vaCUAz23I.jpg",0.654,"/t1tzlTkmMrAS3SQGN5EtZPmWl6J.jpg","15",,0,0,"2023-06-21 14:57:43.39-04","2023-06-21 14:57:43.39-04"
106524,"Sangkuriang","Fantasy flick starring Suzzanna and the usual magic special effects.",,0.654,"/xCsmjUv4ObOcjHW8CfJ8OImlrsW.jpg","97","1982-01-01",0,0,"2023-06-21 14:55:09.409-04","2023-06-21 14:55:09.409-04"
774653,"Bionic","The story of a sex doll (Zahia) who exercises her own free will.","/ugSNhojRoT1NL6lnOzkgbk66RA.jpg",0.653,"/4C8x6XXWqii2NAVIOXmTwPbpWft.jpg","4","2011-05-25",6,2,"2023-06-21 15:02:13.633-04","2023-06-21 15:02:13.633-04"
217801,"One Who Set Forth: Wim Wenders' Early Years","The early films of Wim Wenders are now regarded as landmarks of European film. Alice in the Cities, Wrong Move and Kings of the Road became foundations of the German New Wave and cemented the reputation of their director.  In One Who Set Forth: Wim Wenders' Early Years Marcel Wehn explores the background to these films. Through personal recollection and rare home movie footage, it documents the director's early life, from experiments with his first camera, via his deviation from a career in medicine in favour of art and film, through to international recognition for the Road Trilogy. Central to these were themes that became cornerstones of all his work: national identity, the importance of personal relationships and the allure of the road.  With contributions from the director and the many collaborators who helped define his vision, One Who Set Forth is a compelling account of Wim Wenders' life and work.","/rQAfwZgIZgSkZqbiVINTnbOxaDk.jpg",0.652,"/bx0fifvEcsamEQWb61qU7sBXbRA.jpg","96","2008-01-24",8.5,2,"2023-06-21 14:44:33.461-04","2023-06-21 14:44:33.461-04"
80213,"Winnie the Pooh: Wonderful Word Adventure","Owl has organized an elaborate and fun series of races in the forest. In order to reach the finish line and earn a medal, the gang must figure out word games and perform a series of opposite moves. But what are opposites? Eager to win, everyone soon discovers that when one way of moving doesn't work, moving in a contrary way usually does! After an exciting day of games, one friend in particular will surprise everyone, including himself, when he wins the most special medal of all.","/o4bwhkduIPYTEqDAns5NAklYycM.jpg",0.652,,"30","2006-08-01",6,2,"2023-06-21 14:49:48.779-04","2023-06-21 14:49:48.779-04"
69238,"Redneck Comedy Roundup, Volume 2","Jeff Foxworthy, Blake Clark, Bob Duback, Vic Henley, Jerry Springer, Gary Mule Dear, Steve Verrett, Bill Engvall, Greg Travis, Bobcat Goldwait, Ron Shock",,0.652,"/3Vfr43kjEga4synubaTIJovQN9U.jpg","73","2006-04-25",2.5,2,"2023-06-21 15:09:49.6-04","2023-06-21 15:09:49.6-04"
69268,"Hot Wired 2: Turned On","This brand new scorcher features Falcon legend Aiden Shaw, Falcon Exclusives Josh Weston, Brad Patton, Daniel Montes, Tommy Brandt, plus Falcon newcomer Filippo Romano. Trent Atkins, Antonio Majors and Steve Hogan make up the rest of this energized cast.Josh introduces every sizzling scene and works himself into a state as he recalls scorching encounters between Filippo and Steve; Aiden and Trent; then Tommy and Daniel taking on superhung Brad. Two more scenes -- with Brad besting Trent, plus Josh taking center stage with Antonio -- complete this blockbuster!You're bound to get a charge out of every single second of this new video! The sex is driven and electrifying; the action non-stop ... intense. It courses through your veins and every thrilling scene is an energized shot in the arm!","/1jmmAxAzOuvZOeKP9cqctPui0ne.jpg",0.651,"/iRYoz7FMisIrg5LOVpRyLDhln8V.jpg","86","2003-07-01",10,2,"2023-06-21 15:13:13.691-04","2023-06-21 15:13:13.691-04"
63329,"Burning Mussolini",".Ex-boxer Paul Choquino decides to finance his upcoming wedding by robbing reputed drug lord Benito Mussolini Bonacci. But everything that can go wrong in the burn does and Paul is left running from the law, the mob and one of the members of his own posse",,0.651,"/h6SVXiEm4bojv1K8CQyj9VIMEr4.jpg","85","2009-01-01",6.8,4,"2023-06-21 14:58:53.215-04","2023-06-21 14:58:53.215-04"
76479,"Deceived","After a man is accused of murdering his ex wife and all the evidence is against him, a woman enters his life that he can't seem to get off his mind. Nothing seems right and now he must try to find out why he is being blamed for the crime he didn't commit and find out who is truly behind it and why.",,0.65,"/vfs0BRFPvVLIdbHXhHCWAWE00IH.jpg","91","2011-07-15",6.9,8,"2023-06-21 14:42:12.176-04","2023-06-21 14:42:12.176-04"
430416,"City Birds","Romantic stories of three friends...",,0.648,"/jAgZYxovOjS8WncZD5PKbir9YQQ.jpg","87","2016-12-15",5.3,3,"2023-06-21 14:47:15.299-04","2023-06-21 14:47:15.299-04"
1058303,"Drugstore June","A self-involved young woman decides to solve the robbery of a local pharmacy while struggling to get over her ex-boyfriend.",,0.644,,"0",,0,0,"2023-06-21 15:12:17.525-04","2023-06-21 15:12:17.525-04"
19649,"Father of Four and the Wolf Cubs","Tiny Per gets its biggest wish: He becomes a scout. Sister also gets hers biggest wish: She's getting married. So now Mie take over the household and it's not going to go quietly.","/tQWypMbZDjojYOI6Hsc646NSIk6.jpg",0.643,"/6SgQ0SapDHGD4ZcUJl2i2ZIsuNv.jpg","93","1958-11-10",6.5,12,"2023-06-21 14:52:56.823-04","2023-06-21 14:52:56.823-04"
105009,"Shaolin vs Black Magic","The forces of evil and black magic are at it again as an ancient warrior is revived in a black magic ceremony. It is up to some young students to train themselves in the martial arts and magic to help defeat this evil man. The good Shaolin monks must also find a way to protect themselves. A couple of ninjas dressed in red appear to attack a priest. A train of hopping zombies on their journey to their ancestral burial ground briefly appear as do some vampires and demons.",,0.638,"/lqakUXTRoP3VpcuS1pL2hg02qfK.jpg","87","1983-01-01",8,1,"2023-06-21 15:08:21.738-04","2023-06-21 15:08:21.738-04"
68595,"Simpsons: The XXX Parody","2012 AVN Award Nominee for Best Makeup.
 In this live-action satire, starring Andy San Dimas and Briana Blair, Homer borrows Flanders' video camera and tries to convince Marge to let him glaze her tight pink donut.  Mmmm, pink donut. But instead, everybody else in Springfield seems to be getting their shorts eaten, until Marge finally decides to let her blue hair down, and show you and Homer how wet and wild it can get underneath that green dress.","/lHiEIipu0bsbbxXXhJW1e4nreMX.jpg",0.633,"/5Pbo3rcoKsLuRtqBzI6Ix5U4GZT.jpg","106","2011-01-18",4.4,7,"2023-06-21 15:02:07.149-04","2023-06-21 15:02:07.149-04"
218672,"Confessions of a Vice Baron","On the eve of his execution, a vice-rackets bigshot recalls his various exploits in crimes such as abortion and white slavery, in which he frequently operated under an alias.","/1PoaDHs6K9SDamf2DntuEvVcbSL.jpg",0.632,"/kgcivAszZQuqTImjABkPtsnxJIF.jpg","59","1943-06-30",3.5,4,"2023-06-21 14:53:32.455-04","2023-06-21 14:53:32.455-04"
635793,"ME 3.769","A Pubescent Latina looks forward to her maturing body, but must soon cope with the sexual misconduct of someone she trusts.",,0.631,"/pOmNBLREVjPg17WrgthUsQfWkvH.jpg","9","2019-01-12",6.5,1,"2023-06-21 15:03:58.314-04","2023-06-21 15:03:58.314-04"
107329,"Blackaria","Angela, an elegant young woman, spends his nights fantasizing about her neighbor, the sensual Anna Maria, a fortune teller to bewitching charm. One evening, Angela finds Anna Maria's body savagely mutilated. In shock, she accidentally breaks the crystal ball of the latter. A crystal that has the real ability to read the future. But will she use her new gift to escape the violent death which has been promised?","/q1ClyhZhrQs1VfxEHjZq5TiELDS.jpg",0.629,"/2EG9DHr5O6i9FycGoWvoLfIt1lu.jpg","70","2010-10-30",4.3,6,"2023-06-21 14:53:44.682-04","2023-06-21 14:53:44.682-04"
99962,"Santi Clo... La vaina de la Navidad","Nicholas, a young man with limited resources, decides to dress up as Santa Claus to make money during the Christmas holiday.","/24hSfHf5B4Wm3EEkeUE1ACRb82H.jpg",0.628,"/lX1eWw3UhIkImD9BNQTtlrv0Q2O.jpg","97","2008-11-21",0,0,"2023-06-21 15:09:08.724-04","2023-06-21 15:09:08.724-04"
110666,"Condo Painting","John McNaughton's spotlight on George Condo and his art. The film, which follows the progress of Condo's large-scale oil painting Big Red over the course of one year, features an appearance by Allen Ginsberg, as well as footage of Condo collaborating with William S. Burroughs on paintings the two made together at Burroughs' Kansas home in the mid-1990s.",,0.627,"/lAYynUntFK6vMn3Y5YgH4PEWMuy.jpg","86","2000-03-17",0,0,"2023-06-21 15:12:43.457-04","2023-06-21 15:12:43.457-04"
95601,"PJ Harvey - Live Eurockeennes 2004","PJ Harvey - Live Eurockeennes 2004",,0.627,,"69","2004-01-01",0,0,"2023-06-21 14:57:51.054-04","2023-06-21 14:57:51.054-04"
203832,"The killer.com",,,0.624,,"0","2004-01-01",7.5,1,"2023-06-21 15:08:08.484-04","2023-06-21 15:08:08.484-04"
152471,"The Tragedy of Man","Starting with the expulsion from the Garden of Eden, Adam, Eve and Lucifer travel through history, from Ancient Egypt through the nineteenth century, into a distant and uncertain future.",,0.624,"/8vQ09wUgt19xz0gr12Yyh0a5Q52.jpg","146","1969-11-11",10,1,"2023-06-21 15:01:12.914-04","2023-06-21 15:01:12.914-04"
107231,"A Ticklish Affair","A young widow Amy Martin with three young boys is investigated by the Navy after one of her children inadvertently sends out a distress signal in Morse code by the blinds on his upstairs bedroom window. Commander Weedon and crew observe the signal from their ship and investigates. He falls for the young mother and proposes marriage. However, she is reluctant to have her family live out of a suitcase and initially declines. Gramps tries to bring her on board to sail the sea of love with the commander.","/hHh5LNszANG6ArH3LTpy9t78RGU.jpg",0.622,"/tRjPKWfJCkCXf8oLNhmKA8D2U8q.jpg","88","1963-08-18",5.7,6,"2023-06-21 15:13:12.772-04","2023-06-21 15:13:12.772-04"
337190,"Sana Pag-ibig Na","When Mike's father died, it was a surprise to find out that not only did he leave a family in trouble, he also was having an affair with a former student. Knowing more about her is the surprise of falling for her.",,0.621,"/47YU0lDokwbhbVg7u0Rj3X1MKy6.jpg","99","1998-12-02",10,1,"2023-06-21 15:07:03.981-04","2023-06-21 15:07:03.981-04"
129475,"The Policemen and the Thieves",,,0.621,"/oiAQlpMMDJ4PgVnQZa4UPg7xgag.jpg","0","1997-01-01",7.2,2,"2023-06-21 15:04:23.172-04","2023-06-21 15:04:23.172-04"
61244,"The Bruce Movie","Shot entirely on 16mm, Super 8 and 35mm movie film, ""The Bruce Movie"" is an in-depth look at one of the most renowned surfers on the planet: Bruce Irons. Some have described Bruce as, ""A freak"", ""Unpredictably spontaneous"", ""Explosive"" and ""The deadliest guy on tour"". Bruce's uncanny tube riding ability and high flying aerial attack will leave you awestruck. Along his path, Bruce has won surfing's most prestigious event: The Eddie Aikau Big Wave Invitational. In the film you will also witness his frustrating first year on the World Championship Tour; in typical Bruce fashion, he waits until the last second to regain a spot on the WCT where he makes the final at one of his favorite waves: Pipeline. This first film on Bruce Irons will go down in history as a must have in every surfer's library.","/hInyK9etaSETOocA0Vp4qnXGFAM.jpg",0.621,"/FMQaNuDCmUxIK5Go6MXLAilYz5.jpg","0","2005-02-08",7,1,"2023-06-21 14:58:41.063-04","2023-06-21 14:58:41.063-04"
54634,"Under the Stars","Louka, whose parents were killed in the Turkish invasion of Cyprus, persuades a beautiful smuggler to take him over the border to visit his village, where a magical experience awaits them.",,0.621,"/vDMOBdCBBshak8KhBpW6dt4gAQf.jpg","87","2001-11-15",7,1,"2023-06-21 14:59:20.719-04","2023-06-21 14:59:20.719-04"
202307,"The Rude Intruder","The last Chilly Willy release has him and the polar bear in an environmentalist fight between a man on an icebreaker who wants to drill an oil well in the arctic.",,0.62,,"6","1972-06-18",6,1,"2023-06-21 14:56:33.292-04","2023-06-21 14:56:33.292-04"
134465,"Czech Heaven",,,0.613,"/tLmPfgQtvF12kySosRwPhfMZNrn.jpg","85","2008-10-28",7.3,6,"2023-06-21 14:54:21.812-04","2023-06-21 14:54:21.812-04"
62511,"Just a Girl","PUK SCHARBAU plays Lise Nørgaard in the epic film adaptation of her fascinating life story. In a chronicle of both love and war, masterfully directed by Peter Schroeder, we follow the woman who would later give us 'Matador', from her early childhood to her controversial career as a journalist with a Denmark of yesterday, and a Europe in flames as convincing backdrop.","/rmIqJvpu5CCbmgywgm1Y8TcqIeX.jpg",0.61,"/o0J8Kmf4qqMBAbM1zWmvZRfRdft.jpg","170","1995-12-15",3.5,2,"2023-06-21 14:52:10.299-04","2023-06-21 14:52:10.299-04"
82856,"Francis Cabrel - La tournée des Bodegas",,,0.608,"/jJDP4gyTB30xMbUViOvU3YoZngF.jpg","0","2005-11-25",6.462,13,"2023-06-21 14:41:09.423-04","2023-06-21 14:41:09.423-04"
85801,"Virgins from Hell","Two sisters plot for revenge against the drug-lord who murdered their family and took their home, now being used as a base for their experiments on aphrodisiacs. The older sister becomes a prostitute in order to get close to the gang. Later, she rallies up a gang of female-bikers, in skimpy leather outfits and knee-high boots, they raid the syndicate's hideout - and lose, badly. They are subject to torture of various sorts, fight among themselves, but gather their wits to try, and fight back for escape.","/tKNo5lvPYnEnHTFpFTVP5lkWwPZ.jpg",0.606,"/raKIlEpZkFsxr6sR0O6ckyrRD3a.jpg","93","1987-01-04",4.8,10,"2023-06-21 15:06:29.704-04","2023-06-21 15:06:29.704-04"
138987,"Coda","A maniac is stalking and killing female students at a university.",,0.6,"/9YxFHO2pbIGzJAFfzvrjkuS5yNP.jpg","102","1987-08-01",1,1,"2023-06-21 14:54:49.09-04","2023-06-21 14:54:49.09-04"
552790,"Langsuir","Azlan and his friends are on holiday, visiting the forbidden island of Pulau Langsuir. There, Azlan meets Suri, a beautiful girl, and falls in love with her. Little did he know that Suri is a 'langsuir' ghost that inhabits the island. Envious of their romantic relationship, Azlan's friends plot to stab Suri's head with a nail to reveal her ghost form. This only brings chaos to the group as their plan has invoked the wrath of Suri's sister, Dewi.","/utWHk0DyQKuku8espJiudB8KKXu.jpg",0.605,"/9C8O4iIjKRnVYab7Py3gxNhVgaa.jpg","98","2018-09-20",5.7,3,"2023-06-21 15:04:50.077-04","2023-06-21 15:04:50.077-04"
1119091,"Prema Vimanam",,,0.6,"/9eljOANAd6HafUDdmp3xnmkpnt8.jpg","0",,0,0,"2023-06-21 15:02:27.598-04","2023-06-21 15:02:27.598-04"
1087198,"Diwali","A young Indian-American boy must deal with a swastika painted on the family car before his friend Sasha and her father, who happen to be Jewish, drop by to give him a ride to school.",,0.6,"/hozejnFSMk5tTAwG8ppvF9K2BEq.jpg","3","2013-01-01",0,0,"2023-06-21 15:05:27.866-04","2023-06-21 15:05:27.866-04"
1078812,"Lifeline","No plot available.",,0.6,,"0",,0,0,"2023-06-21 15:04:50.772-04","2023-06-21 15:04:50.772-04"
1069008,"Shameless: The Rise and Fall of Kate Price","One-off Channel 5 (UK) documentary exploring the career of former glamour model and TV personality Katie Price.",,0.6,"/3LBwdNXU5XD74wtNrM0XLYB8g75.jpg","90","2022-12-30",6,1,"2023-06-21 15:07:12.792-04","2023-06-21 15:07:12.792-04"
1055831,"Håkan Bråkan","Håkan has a babysitter, Amanda - the world's most boring one according to him - and he has to run home where he can attend a very important computer game competition. But Håkan is suddenly eye to eye with both burglars and ostriches.","/8SuEX9mWObK8dMZcuUrHq73QDdW.jpg",0.6,"/s3She1CkYbzGqLJjV7u9NkMpfZF.jpg","87","2022-12-25",5.2,5,"2023-06-21 15:00:23.742-04","2023-06-21 15:00:23.742-04"
1049397,"Tratantes de blancas III","A policeman is fighting against the crimes of the region, and he will have to face the bureaucracy, the corruption of his corporation as well as his family to try to save his daughter.",,0.6,"/seyOIe8WV7S7lC9f1FN2RKvYhQY.jpg","101","2017-01-01",2,1,"2023-06-21 15:05:27.232-04","2023-06-21 15:05:27.232-04"
1026102,"Ser O Que Se É",,,0.6,"/eIQKQb9qkbpmNAYjLqzkdN98bCs.jpg","0","2018-08-17",0,0,"2023-06-21 15:10:08.221-04","2023-06-21 15:10:08.221-04"
1009767,"Disney Channel: Holidays Unwrapped","Join Raven-Symoné for a magical night filled with music and holiday cheer. Featuring performances by Sarah Jeffery, Kylie Cantrall, Issac Ryan Brown, Navia Robinson and Sky Katz!",,0.6,"/4cNsQlHGi5EdLvvpAzz4RdX0OqP.jpg","24","2019-12-08",9.5,2,"2023-06-21 15:12:56.426-04","2023-06-21 15:12:56.426-04"
929254,"Tere Mere Kahani","Living in the same neighbourhood, Armaan and Zara share a love-hate relationship and never fail to miss the chance of letting each other down.","/48AtH6NpRYMfQLaIWuVJtarjHGI.jpg",0.6,"/nMCkreInGjagjQ8Nps0HhLXCQgh.jpg","0","2021-06-29",8,1,"2023-06-21 15:03:41.446-04","2023-06-21 15:03:41.446-04"
875744,"Mars","Leon is forced to confront his sexuality when he meets his favourite queer author, Martin McAllen, whilst surrounded by the toxic masculinity of his homophobic colleagues.",,0.6,"/dP6HQi9k90TfLMz7Ojae08HDcoB.jpg","14","2021-06-13",0,0,"2023-06-21 14:48:59.873-04","2023-06-21 14:48:59.873-04"
864805,"A Whale in the Bowl","A documentary about Hossein Monzavi (Persian: حسين منزوی) (23 September 1946 in Zanjan, Iran – 5 May 2004 in Tehran).  Monzavi was a prominent Iranian poet, essayist, and translator who had great effects on Iranian literary mutating. Monzavi's reputation is in composing poems and his lyric poems are primarily in Persian, but he also has contributed to the Azerbaijani language.","/bzXHF9oy8cvg8udHsCNVEXOD71Y.jpg",0.6,"/8HuX3DJpkImmG6UyDHMVvAtDkIg.jpg","82","2016-09-01",4.5,2,"2023-06-21 14:52:14.414-04","2023-06-21 14:52:14.414-04"
856041,"GRRRL","Zoe is part of a group of women who are out and about at night to help bring women home safely. They are also prepared to use violence. One evening, Zoe’s girlfriend comes back from a nightly tour and Zoe has to come to terms with the fact that her brother was involved in the fight.",,0.6,"/skdHw4iNoXEzmcajQ2jLgkPNdiE.jpg","15","2020-10-24",0,0,"2023-06-21 14:56:15.505-04","2023-06-21 14:56:15.505-04"
849526,"Hunger",,"/u3GsM15dUX6I4zaIPylUPDPAN39.jpg",0.6,"/tSaWaSWP2tufbyMy64DjfEQbnO9.jpg","23","2020-05-05",0,0,"2023-06-21 15:07:50.527-04","2023-06-21 15:07:50.527-04"
844453,"Embraced by the Seas of Calista","Set on the fictional Mediterranean island of Callista on the eve of the outbreak of the French Revolution, the play depicts the struggles of a young officer who is torn between love, friendship, and his love for his homeland.",,0.6,"/jtqVOuW37Oahpo7xuaosqUBzCI5.jpg","161","2015-03-13",0,0,"2023-06-21 14:46:32.387-04","2023-06-21 14:46:32.387-04"
836591,"I changed my mind","The collected novels of the almanac reflect the picture of the world as it is seen by modern people — as a systematic and no longer surprising chaos, through which you need to wade, preferably with your head held high. In such a world, women's variability and the ability to instantly change their decision to the exact opposite is no longer a disadvantage, but an advantage. According to the authors of the almanac, it is the ability to change your mind that makes a woman a heroine of today. Because in a world that has gone completely mad, there is no place for final decisions.","/tnLCobVk3oVo7qfvMEV4cgyGGqf.jpg",0.6,"/ptL46IsqaCbVRPW1itMieBuDFk2.jpg","109","2021-05-27",8,2,"2023-06-21 15:03:16.239-04","2023-06-21 15:03:16.239-04"
821520,"On a Sunny Day","Youth drama about a band.",,0.6,"/5zwX36OKfoYwlf3fqob69LAQhAL.jpg","50","1999-02-26",0,0,"2023-06-21 15:00:49.566-04","2023-06-21 15:00:49.566-04"
807924,"Sphulingo","Sphulingo is an Bangladeshi film, directed by Tauquir Ahmed and is produced by Shopner Bangladesh Foundation. It feature Shamol Mawla, Pori Moni, Rawnak Hasan and Zakia Bari Momo in the lead roles.",,0.6,"/z0YwKr7GpQ7Pw6z5qDwl932BGzZ.jpg","152","2021-03-26",0,0,"2023-06-21 15:11:36.307-04","2023-06-21 15:11:36.307-04"
792589,"Intimate Desire","Female modeling and lesbian interest",,0.6,"/6owpqEOBcnDJ6r6GEoV4xZcdolo.jpg","50","1998-01-01",1.5,2,"2023-06-21 15:06:15.469-04","2023-06-21 15:06:15.469-04"
792388,"Wagakki Band Dai Shinnenkai 2016 Nippon Budokan - Akatsuki no Utage -","Features a concert by Wagakki Band held in 2016 at Nippon Budokan.",,0.6,"/o9EUO1PZhew6UBr1TKBHuvO0e0X.jpg","0","2016-03-23",10,1,"2023-06-21 15:04:47.021-04","2023-06-21 15:04:47.021-04"
768716,"II: An Unspoken Narrative","""II: AN UNSPOKEN NARRATIVE"" tells the story about one guy going through life alone while learning the concept of balance in an unconventional way expressed by the form of movement and storytelling. We hope to take you on a journey within a story of life experiences revolving around balance where two different concepts make you realize your worst moment to make your great moments greater. Every part of this film is up for interpretation upon your lives.",,0.6,"/g6C8OXLbllS8oSSj1sc31IP8yjq.jpg","60","2021-02-26",10,1,"2023-06-21 15:11:16.254-04","2023-06-21 15:11:16.254-04"
750598,"The Badger","The Badger is the story of a 40-year-old woman called Soodeh Sharifzadegan who faces a strange incident, right before her second marriage.","/vKz2Ac6rKR9WKJU8weeJ0c4F2Gz.jpg",0.6,"/yWjVyHK0v9ZrQbQoCW7FjCQ56tl.jpg","93","2020-10-25",7.5,2,"2023-06-21 15:13:00.272-04","2023-06-21 15:13:00.272-04"
735272,"Rokto","Eight years ago she emerged, two months pregnant, from a nearby river with no memory of her past or who she is. However, she's getting closer to finding out about her past.",,0.6,"/phwVQlCqSb4JkA1FgGAO4l0mXUF.jpg","135","2016-09-13",0,0,"2023-06-21 15:11:36.116-04","2023-06-21 15:11:36.116-04"
686523,"Der Geiselgangster von Gladbeck","About the the hostage-taking/bank-robbing gangster Dieter Degowski and a recap of the crimes he committed with Hans-Jürgen Rösner during the Gladbeck hostage drama in August 1988. Some of the relatives of Degowski, along with his Psychiatrist and Psychoanalyst, plus the actual hostages and friends of those killed talk about the trauma they were involuntarily involved in.","/6RLQIcwoL5YPG6tNaYIBKKqNb5m.jpg",0.6,"/7JNnFxEuj2kQFPJUdHgmDym1Trp.jpg","80","1991-04-11",0,0,"2023-06-21 15:09:45.425-04","2023-06-21 15:09:45.425-04"
681411,"Jac et Bill","Jac and Bill decide to end it all at the same time, together.",,0.6,"/iLbLdQQtdc70lBG8qBKxgW4lboQ.jpg","6","1996-12-01",5,1,"2023-06-21 14:56:47.596-04","2023-06-21 14:56:47.596-04"
673991,"Rita","A headstrong, unconventional teacher and single mother takes on every kind of authority - as well as her family - in a messy and unfiltered way.",,0.6,,"0",,0,0,"2023-06-21 15:06:08.463-04","2023-06-21 15:06:08.463-04"
